Date,Ship_Type,Engine_Type,Speed_Over_Ground_knots,Distance_Traveled_nm,Cargo_Weight_tons,Average_Load_Percentage,Engine_Power_kW,Draft_meters,Weather_Condition,Seasonal_Impact_Score,Route_Type,Maintenance_Status,Weekly_Voyage_Count,Efficiency_nm_per_kWh,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours
2024-06-23,Container Ship,Diesel,19.2384,380.4193,7109.0735,90.5075,3196.7685,10.5086,Moderate,0.7346,Short-haul,Good,1,0.4111,4818.86,33079.75,25.7047
2024-06-24,Tanker,Diesel,18.3097,1060.9418,1850.1503,48.6851,1442.9527,7.354,Calm,0.1783,Long-haul,Good,7,0.5382,4146.95,14554.48,71.1902
2024-06-25,Tanker,Steam Turbine,13.5829,1763.4294,1558.9299,67.0499,808.0592,10.9123,Calm,0.5895,Transoceanic,Good,2,0.7933,4639.95,14997.86,145.0104
2024-06-26,Bulk Carrier,Heavy Fuel Oil (HFO),13.1098,979.3457,5339.111,94.3789,989.7861,6.6882,Moderate,0.3831,Long-haul,Fair,7,0.7797,4145.68,28322.61,88.1625
2024-06-27,Tanker,Diesel,19.2781,104.1851,4054.8292,81.6177,3137.5276,5.1459,Calm,0.2341,Transoceanic,Good,6,0.3573,3890.21,21624.43,14.0721
2024-06-28,Tanker,Diesel,16.0282,1946.1719,3136.7808,89.3642,1895.2554,9.2114,Rough,0.4529,Coastal,Good,4,0.6791,6229.33,21808.58,137.3183
2023-01-01,Bulk Carrier,Heavy Fuel Oil (HFO),17.1159,678.9725,2962.5229,47.7987,885.7294,6.2216,Calm,0.1492,Coastal,Good,5,0.6521,3475.34,17725.03,48.8021
2023-01-02,Bulk Carrier,Heavy Fuel Oil (HFO),15.2309,884.7195,4657.0493,75.3748,710.263,10.2318,Moderate,0.561,Transoceanic,Good,2,0.7706,4101.75,24934.86,72.6501
2023-01-03,Tanker,Heavy Fuel Oil (HFO),13.5719,2184.9076,2221.2608,94.8812,2224.5725,7.7095,Calm,0.1971,Short-haul,Good,5,0.9033,6527.06,19204.81,182.6033
2023-01-04,Bulk Carrier,Steam Turbine,13.5354,1357.4587,3209.7185,69.4423,3168.8783,5.1724,Moderate,0.2097,Coastal,Good,3,0.6577,5911.76,20346.36,130.4576
2023-01-05,Bulk Carrier,Steam Turbine,10.1609,1680.7055,2347.5222,89.3564,2344.1419,6.89,Moderate,0.7168,Short-haul,Good,7,0.7099,5568.17,18865.38,186.8178
2023-01-06,Bulk Carrier,Steam Turbine,20.3158,340.4503,5427.8764,70.9056,1824.825,10.5901,Calm,0.0465,Coastal,Good,2,0.35,3778.94,26124.51,26.8113
2023-01-07,Container Ship,Steam Turbine,10.5295,162.1698,2362.9887,83.7217,1220.6313,8.38,Calm,0.1479,Long-haul,Good,1,0.9351,2660.66,15479.74,20.2402
2023-01-08,Fish Carrier,Diesel,13.6381,648.066,521.9121,62.5724,2706.0064,7.9235,Calm,0.4218,Long-haul,Good,7,0.8419,3873.31,9758.52,63.6967
2023-01-09,Tanker,Heavy Fuel Oil (HFO),21.5587,1493.5499,1492.7735,45.551,983.2432,5.6543,Moderate,0.1773,Transoceanic,Good,5,0.35,4211.01,13891.19,93.5127
2023-01-10,Bulk Carrier,Steam Turbine,16.0543,1657.8494,1225.5467,48.9304,1421.9902,8.0495,Moderate,0.4949,Coastal,Good,6,0.6506,5011.76,13024.22,118.9151
2023-01-11,Tanker,Steam Turbine,15.5449,153.9308,5137.8545,71.617,2905.6943,6.3544,Moderate,0.9616,Transoceanic,Good,5,0.5134,3970.92,24916.11,15.8664
2023-01-12,Fish Carrier,Diesel,21.8583,1312.7318,1674.5428,85.2578,2898.7671,5.4215,Moderate,0.943,Short-haul,Needs Maintenance,1,0.35,5419.5,15777.1,70.1514
2023-01-13,Tanker,Steam Turbine,9.7244,116.7167,1335.1099,45.772,3202.2564,8.8757,Moderate,0.683,Short-haul,Fair,4,0.6144,3344.61,10549.25,17.7279
2023-01-14,Container Ship,Heavy Fuel Oil (HFO),12.1772,451.1635,5842.0362,70.7791,3102.8178,7.4044,Moderate,0.169,Coastal,Fair,3,0.8465,4906.65,28861.22,47.0058
2023-01-15,Bulk Carrier,Diesel,16.1367,1302.1038,2739.718,99.4876,1994.8642,4.3396,Calm,0.3275,Long-haul,Good,6,0.8289,5042.0,19261.37,90.248
2023-01-16,Fish Carrier,Diesel,11.7943,921.1163,1383.0124,99.4031,1209.7501,5.3575,Rough,0.7099,Long-haul,Good,7,0.8399,3299.4,15071.51,101.561
2023-01-17,Container Ship,Diesel,10.1232,258.6169,7156.1084,88.341,816.2554,8.5381,Moderate,0.5143,Long-haul,Good,1,0.9358,3384.02,33393.1,35.0762
2023-01-18,Tanker,Diesel,16.0287,1835.1575,3484.9499,63.4746,2219.7586,7.4946,Moderate,0.7207,Short-haul,Good,1,0.679,6438.6,22024.61,137.921
2023-01-19,Fish Carrier,Steam Turbine,13.0622,923.2506,1858.9946,99.3181,1843.0431,9.8765,Rough,0.3486,Transoceanic,Fair,3,0.6269,4124.65,16201.58,88.2505
2023-01-20,Fish Carrier,Diesel,19.3303,1091.0734,994.6659,59.7497,1017.6409,10.6226,Calm,0.1304,Coastal,Good,2,0.4225,3464.82,12138.03,67.1838
2023-01-21,Fish Carrier,Steam Turbine,12.4734,1851.5033,1504.6716,59.3673,2149.453,6.3513,Calm,0.5143,Transoceanic,Fair,7,0.7246,5886.01,14589.25,191.7387
2023-01-22,Tanker,Steam Turbine,15.6812,1181.5897,5484.3701,90.7977,3125.6589,6.1317,Calm,0.28,Long-haul,Good,1,0.6427,6165.92,29416.19,91.5037
2023-01-23,Fish Carrier,Diesel,15.9195,1305.0511,1816.8884,72.4323,843.0251,10.6892,Calm,0.503,Long-haul,Good,1,0.8222,4086.75,15703.3,93.6029
2023-01-24,Container Ship,Heavy Fuel Oil (HFO),12.8393,1285.1578,3701.3062,87.8065,3322.5276,8.8731,Moderate,0.5879,Transoceanic,Good,1,0.8216,6052.17,22734.74,113.0034
2023-01-25,Fish Carrier,Steam Turbine,9.1057,462.8844,453.1284,49.8572,3052.3971,9.8475,Moderate,0.3261,Coastal,Good,6,0.6003,3681.55,8639.18,62.0192
2023-01-26,Container Ship,Steam Turbine,8.2562,1551.673,3252.0173,58.5741,2049.6728,8.7484,Calm,0.846,Transoceanic,Fair,4,0.6789,5915.9,20935.91,225.1847
2023-01-27,Tanker,Diesel,12.3072,610.9964,3684.5826,95.8383,987.2609,4.5272,Calm,0.5558,Transoceanic,Good,4,0.9654,3428.06,21715.02,69.6461
2023-01-28,Fish Carrier,Diesel,19.5384,278.0523,788.7804,98.7203,2201.2014,6.9739,Calm,0.4572,Short-haul,Good,3,0.3761,3135.02,10769.45,23.5341
2023-01-29,Tanker,Diesel,11.9512,1662.5258,7313.7332,94.424,2547.3279,4.0118,Calm,0.5251,Long-haul,Good,7,0.9263,6628.83,36865.32,153.5265
2023-01-30,Tanker,Diesel,19.5041,1969.0181,3529.5448,49.9034,3413.2457,9.48,Moderate,0.2802,Long-haul,Good,3,0.35,7300.29,22292.7,119.5002
2023-01-31,Container Ship,Steam Turbine,18.1152,2146.4222,3883.6707,58.7019,1139.5489,10.0546,Calm,0.5914,Transoceanic,Fair,6,0.5001,5990.55,24123.57,131.3087
2023-02-01,Fish Carrier,Diesel,17.5926,1455.9352,1914.3704,95.1299,1406.4159,6.5964,Rough,0.924,Coastal,Good,6,0.4851,4464.84,17661.78,100.9317
2023-02-02,Tanker,Steam Turbine,11.1143,1695.1856,2685.1055,47.5874,1596.122,6.7435,Moderate,0.0834,Long-haul,Good,4,0.7576,5301.59,18854.45,173.0052
2023-02-03,Fish Carrier,Diesel,17.4822,761.7125,949.5741,61.3292,774.5882,9.0341,Calm,0.4387,Short-haul,Good,3,0.6566,2986.37,11614.91,55.2585
2023-02-04,Container Ship,Diesel,10.9368,696.1867,5302.3081,70.9823,2048.2343,9.5168,Moderate,0.3051,Transoceanic,Fair,6,0.8858,4340.57,26823.76,72.6236
2023-02-05,Bulk Carrier,Diesel,18.7854,2132.9389,1248.4073,50.8086,1482.844,8.998,Moderate,0.6125,Transoceanic,Fair,7,0.35,5646.65,14180.01,139.164
2023-02-06,Bulk Carrier,Steam Turbine,15.72,472.7669,4418.0926,95.2124,2265.2773,7.3054,Calm,0.9845,Coastal,Good,2,0.6718,3764.63,24624.32,38.6518
2023-02-07,Bulk Carrier,Diesel,9.0392,2073.755,3298.3991,83.42,2891.5548,9.1741,Calm,0.8926,Long-haul,Good,1,0.8544,7172.21,22744.69,257.0766
2023-02-08,Tanker,Steam Turbine,14.7685,338.5306,1811.7912,85.9693,2557.5414,5.3517,Calm,0.1255,Short-haul,Good,1,0.7713,3509.78,14356.56,32.5122
2023-02-09,Tanker,Steam Turbine,21.1212,788.3034,3026.8674,99.0003,1571.9653,7.8146,Moderate,0.5659,Transoceanic,Fair,4,0.35,4085.25,20335.88,53.0205
2023-02-10,Bulk Carrier,Heavy Fuel Oil (HFO),12.4242,284.0757,4533.8481,67.4085,1745.5159,7.5946,Moderate,0.5787,Coastal,Good,5,0.8698,3115.61,22877.82,28.2892
2023-02-11,Bulk Carrier,Heavy Fuel Oil (HFO),21.2566,1835.7303,1441.7715,67.1307,2560.188,4.3033,Rough,0.818,Long-haul,Good,5,0.35,5940.52,15183.74,106.8537
2023-02-12,Tanker,Heavy Fuel Oil (HFO),14.7512,331.8177,3172.3305,86.2508,2656.3166,10.7636,Rough,0.8032,Coastal,Fair,6,0.6566,3729.24,19143.69,31.0284
2023-02-13,Tanker,Heavy Fuel Oil (HFO),10.7541,1079.2872,2828.9041,96.8441,2003.8832,9.2302,Moderate,0.2682,Short-haul,Good,3,0.8641,4494.91,19809.84,127.1934
2023-02-14,Tanker,Steam Turbine,16.3476,904.0677,5111.2506,67.9633,2834.7895,9.1243,Moderate,0.0761,Transoceanic,Needs Maintenance,5,0.3782,5279.92,26487.11,67.512
2023-02-15,Fish Carrier,Steam Turbine,12.0931,1236.5653,940.0206,52.3617,3392.7281,7.4736,Moderate,0.0125,Long-haul,Good,7,0.6427,5487.62,11654.77,127.3574
2023-02-16,Container Ship,Diesel,12.4003,1322.2584,4223.3184,75.9121,3015.0751,9.898,Moderate,0.6886,Short-haul,Fair,1,0.9652,6026.21,24872.82,133.5015
2023-02-17,Fish Carrier,Heavy Fuel Oil (HFO),21.2624,1805.5654,684.7531,63.8278,1887.5842,7.1639,Rough,0.9393,Short-haul,Needs Maintenance,4,0.35,5256.22,12404.25,99.5488
2023-02-18,Container Ship,Diesel,20.5311,928.0129,6088.9822,98.4598,3002.095,7.1559,Moderate,0.5234,Transoceanic,Good,6,0.35,5769.2,30790.05,57.9362
2023-02-19,Tanker,Diesel,14.7529,2138.3118,5798.3466,94.7685,2429.3744,9.4055,Moderate,0.8382,Coastal,Fair,1,0.8054,7442.63,32134.26,167.6489
2023-02-20,Bulk Carrier,Heavy Fuel Oil (HFO),9.4182,903.9967,4551.4009,68.083,2045.1457,9.4029,Calm,0.4549,Coastal,Good,5,0.8034,4693.48,24625.69,121.1545
2023-02-21,Container Ship,Heavy Fuel Oil (HFO),15.9028,1773.003,2622.0579,86.4906,3185.2151,4.3128,Rough,0.4727,Transoceanic,Good,6,0.5696,6694.92,20284.05,135.2386
2023-02-22,Fish Carrier,Steam Turbine,16.6611,2088.5671,1661.6576,82.7164,1519.4855,10.1492,Moderate,0.3819,Coastal,Good,4,0.5728,5730.56,16981.91,138.4217
2023-02-23,Tanker,Heavy Fuel Oil (HFO),8.7011,646.7357,4252.9688,92.4458,1639.6269,5.2764,Rough,0.1515,Short-haul,Needs Maintenance,2,0.6277,3625.03,23917.08,82.6278
2023-02-24,Tanker,Steam Turbine,9.8974,218.0374,2039.3725,52.9158,2708.7261,10.997,Moderate,0.9301,Coastal,Good,4,0.6569,3482.2,13849.96,29.9053
2023-02-25,Tanker,Heavy Fuel Oil (HFO),8.3854,1490.0814,3434.5802,66.3286,1048.258,10.6895,Moderate,0.4834,Transoceanic,Fair,2,0.6543,4832.44,21824.12,216.3828
2023-02-26,Fish Carrier,Steam Turbine,17.4409,1615.724,1733.165,90.7434,1881.3823,6.854,Moderate,0.1637,Coastal,Fair,7,0.4317,5291.5,16585.58,122.8118
2023-02-27,Tanker,Diesel,20.009,1589.11,5779.147,78.1255,1428.6644,7.8545,Moderate,0.8929,Long-haul,Good,5,0.35,5523.92,30703.56,96.2325
2023-02-28,Fish Carrier,Steam Turbine,14.5578,1550.0221,1103.7893,81.8847,2007.8704,6.5828,Calm,0.4292,Coastal,Needs Maintenance,4,0.6612,5088.3,14095.77,121.4714
2023-03-01,Container Ship,Diesel,8.1385,2025.6644,5174.1283,87.0219,1076.9211,4.7164,Moderate,0.3397,Long-haul,Fair,7,0.7903,5886.6,29080.94,291.9339
2023-03-02,Fish Carrier,Steam Turbine,19.8301,1223.83,470.994,73.0822,1805.0337,10.2617,Calm,0.8376,Coastal,Fair,5,0.35,4327.46,11147.58,81.02
2023-03-03,Bulk Carrier,Diesel,18.8057,436.1638,2063.7213,64.3093,1851.1703,10.4587,Rough,0.1858,Short-haul,Good,1,0.4197,3445.46,14764.86,28.0503
2023-03-04,Fish Carrier,Diesel,16.1338,1369.3356,1150.3909,93.1478,1413.4447,9.9987,Calm,0.0274,Short-haul,Fair,6,0.8582,4634.62,13922.33,103.465
2023-03-05,Container Ship,Steam Turbine,14.8697,908.4004,6602.9011,86.1784,2270.278,6.4393,Calm,0.8803,Coastal,Fair,6,0.7504,5152.47,32520.77,68.7483
2023-03-06,Fish Carrier,Heavy Fuel Oil (HFO),9.079,467.249,1113.0369,69.8535,2137.2965,7.684,Calm,0.9185,Coastal,Fair,2,0.7435,3347.91,11363.67,65.3073
2023-03-07,Container Ship,Diesel,20.4418,1551.0036,1776.124,87.1538,2325.2477,6.2115,Rough,0.0257,Long-haul,Needs Maintenance,6,0.35,5798.64,16568.64,98.9021
2023-03-08,Fish Carrier,Steam Turbine,20.4402,245.9608,1032.1618,47.8157,2666.42,9.0678,Calm,0.3829,Coastal,Fair,1,0.35,3369.08,10548.15,19.7063
2023-03-09,Container Ship,Diesel,10.3188,440.2528,1439.7305,46.0281,2897.7596,10.4385,Moderate,0.0867,Coastal,Good,6,0.917,3936.35,12055.81,54.939
2023-03-10,Bulk Carrier,Heavy Fuel Oil (HFO),17.4825,1584.2866,2469.1297,49.382,2346.7448,4.9987,Moderate,0.541,Long-haul,Needs Maintenance,4,0.3641,5763.6,17672.23,115.1246
2023-03-11,Bulk Carrier,Heavy Fuel Oil (HFO),17.3881,1159.0871,1740.4382,89.7366,2767.3537,8.3163,Calm,0.2817,Long-haul,Good,6,0.5669,5179.82,15536.2,77.757
2023-03-12,Fish Carrier,Diesel,15.3286,1888.2902,2152.3862,80.6774,1400.7427,8.7084,Moderate,0.3351,Coastal,Good,6,0.7916,5391.95,18979.45,137.8335
2023-03-13,Container Ship,Diesel,18.0475,1470.4128,5516.3229,73.8742,1126.2504,9.7095,Calm,0.4437,Coastal,Good,1,0.7461,4980.28,29396.0,93.9546
2023-03-14,Tanker,Heavy Fuel Oil (HFO),15.8276,1041.9891,7505.0015,98.5311,1625.6696,10.6218,Moderate,0.7586,Transoceanic,Fair,5,0.6597,5059.71,36176.83,75.383
2023-03-15,Container Ship,Diesel,18.0301,124.2705,8406.0404,98.5976,2156.595,10.0922,Calm,0.4803,Coastal,Fair,7,0.6965,4111.67,37193.42,11.5052
2023-03-16,Fish Carrier,Steam Turbine,9.6082,1390.5852,2158.8949,77.9606,1754.842,9.8228,Moderate,0.8724,Transoceanic,Good,2,0.6914,4919.53,17257.14,177.9462
2023-03-17,Bulk Carrier,Diesel,21.4139,1920.5447,3307.1031,91.3815,3282.6174,4.8354,Moderate,0.218,Short-haul,Fair,4,0.35,6846.21,22531.07,115.4923
2023-03-18,Bulk Carrier,Steam Turbine,17.155,1275.906,2692.3607,96.0291,2725.122,10.9969,Moderate,0.9157,Long-haul,Good,1,0.5113,5777.6,19182.72,84.9588
2023-03-19,Fish Carrier,Heavy Fuel Oil (HFO),13.8141,560.7166,998.2093,55.7324,3300.4981,9.6862,Calm,0.4736,Long-haul,Good,7,0.7753,4299.21,10801.48,49.8624
2023-03-20,Fish Carrier,Diesel,18.141,993.4862,1140.0348,77.951,3486.4389,7.6467,Moderate,0.0185,Coastal,Fair,2,0.4139,5372.85,12886.87,72.7682
2023-03-21,Fish Carrier,Steam Turbine,13.5028,2106.179,784.3443,55.3853,2329.241,4.0381,Calm,0.6258,Short-haul,Good,5,0.7826,6319.59,13172.73,189.8818
2023-03-22,Container Ship,Steam Turbine,8.4085,843.1231,5211.4819,81.6078,2203.3676,8.6692,Calm,0.408,Long-haul,Good,1,0.8012,4873.87,27175.05,113.7418
2023-03-23,Container Ship,Steam Turbine,21.6647,1549.5329,7393.0631,85.9798,910.9046,9.7333,Rough,0.0464,Transoceanic,Fair,6,0.35,5419.37,36555.54,83.5792
2023-03-24,Fish Carrier,Steam Turbine,11.1319,446.5189,2396.5889,90.1835,1344.4549,6.8534,Moderate,0.8484,Short-haul,Good,6,0.8098,3140.85,17096.35,49.0369
2023-03-25,Bulk Carrier,Heavy Fuel Oil (HFO),9.4786,1891.5727,2406.2278,83.5263,907.7501,5.0852,Moderate,0.0859,Long-haul,Needs Maintenance,1,0.6787,5210.57,19513.7,217.7929
2023-03-26,Bulk Carrier,Steam Turbine,20.6356,173.9314,2275.0996,67.2187,2142.6991,6.3573,Calm,0.2659,Long-haul,Good,3,0.35,3163.61,14943.2,14.4967
2023-03-27,Container Ship,Steam Turbine,21.5255,1880.2885,1463.5409,45.3793,1977.6589,6.668,Calm,0.405,Transoceanic,Fair,2,0.35,6259.09,14538.53,98.2891
2023-03-28,Bulk Carrier,Diesel,8.1672,108.1824,1996.8953,84.737,985.908,7.4653,Moderate,0.6566,Coastal,Good,1,0.7865,2369.45,14263.12,18.7995
2023-03-29,Tanker,Diesel,11.2998,1485.1887,1465.1543,57.9804,3389.5345,10.0203,Moderate,0.3515,Short-haul,Fair,3,0.8035,6201.77,14246.08,147.224
2023-03-30,Tanker,Heavy Fuel Oil (HFO),20.6961,1729.8678,4089.0591,65.933,2398.1335,6.6147,Calm,0.0982,Transoceanic,Good,1,0.35,6440.74,23925.01,98.0019
2023-03-31,Fish Carrier,Diesel,8.109,625.0421,1188.3735,94.8328,2784.0953,10.3352,Calm,0.8245,Transoceanic,Good,4,0.7337,4203.13,13104.97,96.8659
2023-04-01,Bulk Carrier,Steam Turbine,20.3524,153.2465,2109.3211,89.5692,1177.8565,4.6877,Calm,0.7455,Long-haul,Fair,4,0.35,2380.03,15176.99,11.2247
2023-04-02,Container Ship,Diesel,20.1074,277.7219,4579.2484,71.1049,1508.6743,8.686,Calm,0.2394,Long-haul,Good,4,0.3936,3339.99,23088.97,19.7995
2023-04-03,Tanker,Steam Turbine,16.0903,1179.4175,4972.3423,64.9922,3303.7691,6.2466,Calm,0.3188,Transoceanic,Good,2,0.5731,6131.7,25912.15,92.7618
2023-04-04,Bulk Carrier,Heavy Fuel Oil (HFO),21.014,706.7558,3882.3962,74.7313,1523.6708,9.2975,Calm,0.7306,Short-haul,Good,4,0.35,3712.81,21954.9,45.35
2023-04-05,Bulk Carrier,Steam Turbine,11.4751,1143.4583,3961.5855,64.5514,746.8446,7.8206,Rough,0.8679,Transoceanic,Good,2,0.6501,3984.29,22923.9,121.1682
2023-04-06,Fish Carrier,Steam Turbine,16.4428,822.3639,2384.9874,84.9015,3182.4441,8.2578,Moderate,0.3541,Long-haul,Needs Maintenance,7,0.4047,4990.12,17398.38,59.7762
2023-04-07,Fish Carrier,Diesel,16.8825,1520.7606,1257.0084,46.1313,2463.1392,6.9947,Calm,0.2446,Short-haul,Good,5,0.6573,5526.77,13143.61,100.8481
2023-04-08,Fish Carrier,Heavy Fuel Oil (HFO),19.6736,1735.4188,1168.8717,79.9082,1296.2785,8.3416,Calm,0.4108,Coastal,Fair,4,0.35,4838.04,14704.89,107.7583
2023-04-09,Fish Carrier,Heavy Fuel Oil (HFO),16.0499,647.9866,914.8475,57.2119,925.7423,10.9125,Calm,0.9889,Long-haul,Fair,2,0.6534,2912.48,10912.65,45.9212
2023-04-10,Bulk Carrier,Diesel,14.8473,501.443,6122.5765,97.0933,2774.0595,9.4775,Moderate,0.559,Coastal,Good,7,0.8379,4678.46,30281.28,43.739
2023-04-11,Bulk Carrier,Steam Turbine,15.1308,1164.8194,3542.5846,46.7863,2220.1984,5.5761,Rough,0.5324,Transoceanic,Needs Maintenance,6,0.4076,5010.53,21111.64,86.4447
2023-04-12,Bulk Carrier,Heavy Fuel Oil (HFO),16.343,686.7498,4545.0179,58.4872,3151.9639,5.737,Calm,0.3166,Short-haul,Good,2,0.6832,4964.49,24250.82,52.3144
2023-04-13,Container Ship,Steam Turbine,10.1391,137.1973,7440.8917,95.2064,2403.2879,6.6574,Rough,0.5359,Short-haul,Good,7,0.764,3924.45,34142.03,22.3579
2023-04-14,Fish Carrier,Steam Turbine,9.3322,1242.1634,1130.2443,65.7295,3137.577,6.1061,Calm,0.3862,Short-haul,Good,4,0.7237,5550.72,12840.16,155.5903
2023-04-15,Bulk Carrier,Diesel,20.4219,1452.8928,3436.0574,81.1007,2034.3821,9.9135,Calm,0.9974,Coastal,Good,5,0.35,5469.48,22111.52,84.2384
2023-04-16,Fish Carrier,Steam Turbine,16.1785,247.3744,651.881,63.9235,1327.1788,5.4586,Calm,0.1979,Transoceanic,Good,3,0.6256,2562.83,9934.78,20.192
2023-04-17,Bulk Carrier,Diesel,19.0619,1787.5557,4561.9178,99.4899,1071.9807,8.6886,Calm,0.3705,Long-haul,Good,7,0.5368,5380.47,27295.88,112.1303
2023-04-18,Fish Carrier,Steam Turbine,18.286,2191.2135,2964.7004,98.9848,2441.5546,4.3848,Calm,0.7416,Coastal,Good,3,0.4445,6928.18,22189.52,150.2601
2023-04-19,Tanker,Diesel,12.1244,1335.1775,2897.1353,49.1441,1127.7004,10.1113,Calm,0.69,Transoceanic,Good,6,0.9229,4383.89,18691.93,138.2166
2023-04-20,Fish Carrier,Steam Turbine,14.5185,1934.3187,974.0215,47.5542,3093.6812,7.5978,Rough,0.7044,Short-haul,Good,7,0.5698,6858.6,13441.14,152.4283
2023-04-21,Container Ship,Heavy Fuel Oil (HFO),13.4583,540.0295,4071.2267,91.8232,2289.4406,5.7458,Calm,0.0831,Short-haul,Needs Maintenance,1,0.8852,4258.38,22527.36,53.9821
2023-04-22,Bulk Carrier,Heavy Fuel Oil (HFO),15.4556,444.2929,2078.3399,46.8201,2540.0899,10.853,Rough,0.2322,Short-haul,Needs Maintenance,2,0.5611,3736.44,14167.04,37.1143
2023-04-23,Fish Carrier,Steam Turbine,8.2698,267.9319,365.3797,49.7645,2817.05,5.5021,Moderate,0.1583,Short-haul,Good,4,0.5596,3367.64,8050.58,39.2532
2023-04-24,Bulk Carrier,Heavy Fuel Oil (HFO),14.1352,678.9745,3172.6698,80.7578,3496.6667,7.0911,Calm,0.9472,Long-haul,Good,7,0.7768,4989.21,19625.61,60.5282
2023-04-25,Tanker,Heavy Fuel Oil (HFO),13.2019,1283.208,4492.5094,63.467,2583.9087,4.6507,Calm,0.4386,Coastal,Needs Maintenance,7,0.775,5816.59,24851.89,116.4039
2023-04-26,Bulk Carrier,Diesel,14.7719,1865.7516,7195.3064,99.1685,2634.573,5.9882,Moderate,0.2004,Coastal,Good,1,0.7932,7201.34,36675.67,144.9428
2023-04-27,Bulk Carrier,Steam Turbine,8.1467,1189.945,5135.3674,81.4708,1464.9888,5.1165,Moderate,0.7812,Short-haul,Good,4,0.6111,5019.29,27724.74,179.9833
2023-04-28,Bulk Carrier,Steam Turbine,16.0662,267.494,1975.725,81.4947,2165.5031,7.6353,Moderate,0.0765,Transoceanic,Good,4,0.6232,3082.24,14813.31,23.303
2023-04-29,Fish Carrier,Heavy Fuel Oil (HFO),19.369,1248.3404,1884.3652,98.0931,3482.0903,9.8065,Moderate,0.146,Transoceanic,Good,5,0.35,5873.89,16672.06,78.0613
2023-04-30,Fish Carrier,Heavy Fuel Oil (HFO),21.1624,937.828,653.8186,80.2564,925.3411,8.7489,Rough,0.7687,Coastal,Fair,4,0.35,3251.33,11772.04,53.3695
2023-05-01,Bulk Carrier,Steam Turbine,14.3394,1061.8511,1276.5563,52.7327,962.8069,9.4724,Calm,0.2008,Transoceanic,Fair,6,0.7659,3524.88,12856.13,85.1141
2023-05-02,Tanker,Steam Turbine,11.0781,1984.156,1566.1948,68.2337,3441.0168,6.4335,Moderate,0.6256,Transoceanic,Good,2,0.6451,6866.66,15618.09,224.8468
2023-05-03,Container Ship,Diesel,18.2267,924.1716,3388.1564,93.2186,2764.9523,6.9575,Calm,0.9043,Coastal,Needs Maintenance,2,0.5312,4545.43,20864.87,61.451
2023-05-04,Fish Carrier,Diesel,8.0776,1287.351,2065.2556,89.1063,2932.5547,4.2812,Calm,0.3969,Long-haul,Good,3,0.7884,5495.59,16980.33,192.1631
2023-05-05,Bulk Carrier,Diesel,11.5759,2163.7615,5080.7936,73.4078,711.1538,6.8047,Moderate,0.8205,Long-haul,Good,5,0.8901,5473.07,28969.55,208.7361
2023-05-06,Fish Carrier,Steam Turbine,12.1799,1036.4847,1900.7513,94.923,3138.4188,5.4855,Moderate,0.6938,Transoceanic,Good,5,0.6755,5171.38,16450.57,101.4
2023-05-07,Container Ship,Diesel,15.8612,1939.1249,6853.9786,85.9315,2621.1373,10.8919,Moderate,0.2836,Transoceanic,Good,1,0.8105,7276.3,34842.65,137.185
2023-05-08,Container Ship,Diesel,14.6045,1892.1295,1681.5686,90.2627,2566.2857,5.8446,Calm,0.4969,Long-haul,Needs Maintenance,7,0.8304,6235.95,17221.84,159.0465
2023-05-09,Container Ship,Heavy Fuel Oil (HFO),19.5212,1743.0761,5026.7948,61.8951,769.7489,10.0474,Calm,0.5493,Transoceanic,Good,4,0.4128,4947.89,27079.27,111.2443
2023-05-10,Tanker,Steam Turbine,14.9052,1163.1479,3645.2802,75.0718,1137.4942,5.3297,Calm,0.7909,Coastal,Good,4,0.7842,4287.46,21343.75,96.7341
2023-05-11,Bulk Carrier,Steam Turbine,13.4158,1811.4048,5131.7359,99.179,1919.3305,4.5941,Rough,0.1501,Transoceanic,Good,3,0.7047,6102.65,28716.03,144.8807
2023-05-12,Container Ship,Steam Turbine,9.4712,1550.3853,4384.0834,96.5772,1819.4627,8.5452,Calm,0.7204,Coastal,Fair,4,0.8309,5517.81,25994.5,195.059
2023-05-13,Tanker,Diesel,8.4868,1342.1165,6830.0538,99.6249,711.8323,6.4083,Calm,0.4356,Short-haul,Good,5,0.8779,5102.2,34137.19,191.9624
2023-05-14,Bulk Carrier,Steam Turbine,19.0786,1694.6302,5485.2776,73.8643,2255.7039,7.4357,Rough,0.4341,Long-haul,Fair,1,0.35,6512.81,29775.67,98.2302
2023-05-15,Tanker,Diesel,17.5165,519.9203,1470.8904,50.0331,1479.6124,7.2449,Moderate,0.5583,Coastal,Fair,1,0.5179,2977.95,11858.48,44.0853
2023-05-16,Container Ship,Steam Turbine,19.3737,1882.396,2991.2453,59.5749,1533.398,4.3973,Calm,0.6674,Coastal,Good,3,0.35,5482.33,20261.64,107.2789
2023-05-17,Bulk Carrier,Heavy Fuel Oil (HFO),8.3959,1885.5729,3814.8852,51.4461,1321.8608,5.9659,Moderate,0.8324,Short-haul,Good,6,0.6648,5508.74,23671.76,272.0664
2023-05-18,Container Ship,Steam Turbine,9.9524,2032.7893,2707.3003,80.0162,2414.8176,7.3407,Moderate,0.2732,Coastal,Fair,4,0.7397,6737.75,20246.81,232.6871
